Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDF24,OUT046,1405.9876757881375
FDH56,OUT027,2978.712925197925
FDB51,OUT049,1049.1008827624362
FDI58,OUT027,2445.7490669783965
FDR20,OUT013,717.1346597925832
FDC51,OUT018,1710.1445479662714
FDB16,OUT027,2302.009058927514
FDE40,OUT049,1088.3996666034054
NCM17,OUT035,749.1894076619805
FDU56,OUT035,3259.6496992452276
FDS32,OUT019,390.0110155650574
FDX02,OUT049,3703.058330700799
FDT39,OUT027,3230.0044585094056
FDE35,OUT017,964.2195925810788
NCI42,OUT019,756.8811470591435
DRL23,OUT046,1679.8306113173712
FDA10,OUT046,1995.9913541971437
FDA11,OUT013,1539.7864998869989
NCM06,OUT046,2415.964061758708
NCT05,OUT035,4302.359856870858
NCQ02,OUT010,527.94125841405
NCY06,OUT049,2194.9894953095536
FDY56,OUT035,3917.6802024078465
FDL02,OUT035,1718.325745256539
NCI06,OUT035,2985.944957053858
FDQ14,OUT045,2383.813102924412
FDQ12,OUT017,3972.0594347902434
FDP36,OUT046,914.845826237092
FDK21,OUT027,5953.957052604456
FDO40,OUT045,2493.6520860283135
NCK54,OUT019,302.9462502202881
FDY09,OUT018,2603.767158248284
NCW30,OUT049,4119.654531575461
NCC55,OUT027,1106.2729268993762
FDE58,OUT018,1583.3896417440149
FDR39,OUT013,3023.6795066146738
FDU28,OUT049,3016.916993717646
FDH08,OUT017,3970.4747828421737
FDG35,OUT045,2428.220805526101
FDG22,OUT049,789.4922555070406
FDC34,OUT035,2681.9922913886385
FDP15,OUT018,3610.799126363273
FDK34,OUT010,884.5720839510888
FDU45,OUT035,2000.8704385315984
FDQ04,OUT027,1144.1655526692189
FDX22,OUT018,3103.894330906682
FDB45,OUT017,1542.2688867475613
NCH43,OUT027,5377.789220746474
DRE60,OUT046,3583.2922604677
FDD17,OUT027,5934.665305448254
NCM54,OUT017,2100.627631663838
NCH55,OUT013,2067.669632423418
NCT06,OUT017,2733.835874584002
FDA48,OUT027,5347.332443682172
FDY58,OUT027,5901.600418161224
FDO25,OUT045,3496.158545587285
FDN50,OUT045,1539.8534927120827
FDH35,OUT035,2694.4475895077308
FDK09,OUT045,3795.214593881663
FDO16,OUT013,1427.1542200645492
FDW11,OUT045,974.0461242026947
FDU47,OUT027,3373.112707083297
NCQ42,OUT010,357.44630646665445
FDK55,OUT027,2395.470841198563
FDN08,OUT049,1924.9533158016231
FDT57,OUT045,3893.170551841228
FDJ12,OUT018,3156.469642628186
DRL59,OUT017,892.5729991979906
NCN53,OUT046,830.229585619454
FDO51,OUT010,0.0
FDK56,OUT017,3190.3029551903255
FDY12,OUT035,939.2371267485231
FDU15,OUT035,798.0957521061678
FDQ19,OUT046,3922.672903901236
DRF15,OUT045,2461.2473889861326
DRE25,OUT019,202.40243612267324
FDK57,OUT018,1654.3943267723794
FDD33,OUT010,849.072308530865
FDR34,OUT027,5993.572654796058
FDU04,OUT045,1939.3499950232156
FDE35,OUT019,42.381424467126
NCD31,OUT035,2684.4182443938817
FDJ56,OUT035,1710.093892635592
NCU53,OUT046,2568.793943286805
FDD39,OUT035,3643.6199880546146
NCU17,OUT019,266.04296895576243
FDJ20,OUT046,1981.400743892675
NCW41,OUT018,2286.22066817198
FDL52,OUT035,747.2428361842342
FDS39,OUT035,2221.433897519989
DRJ47,OUT045,2789.9433467127747
FDP13,OUT010,0.0
DRK39,OUT010,145.79332162831727
FDF28,OUT010,417.96873237906726
FDB09,OUT045,2011.9926558228012
FDM51,OUT046,1649.7313613542428
DRM49,OUT018,538.9341527726808
DRF23,OUT013,2747.8871631818815
DRH01,OUT035,2945.5754628661957
FDH12,OUT027,2653.680614155105
FDA28,OUT019,375.8189412771987
FDW37,OUT018,1213.7472043802193
FDF02,OUT046,1685.491953706494
DRL37,OUT046,701.4629380201192
NCF43,OUT046,2165.0908942009396
FDH08,OUT010,817.2499951728427
FDR34,OUT019,849.2484827076156
NCK19,OUT049,3122.473250207387
NCD55,OUT018,460.6513243977828
FDT27,OUT049,3864.0698745950003
FDQ57,OUT045,2426.3941215723607
FDA47,OUT035,2607.791424832569
DRG15,OUT027,1801.0753750214994
FDE05,OUT018,2147.0144685901596
FDN46,OUT046,1724.0173373805978
FDX27,OUT027,2457.4752912217023
FDT51,OUT045,1701.0018957957052
FDU33,OUT013,661.298579039317
FDJ16,OUT027,1717.4242598199771
FDD20,OUT019,378.9510620804943
FDT36,OUT049,789.218175922369
DRF15,OUT027,3734.357990091689
FDN52,OUT010,47.3865074842765
FDC22,OUT027,5022.707479003299
FDX15,OUT045,2632.091273348559
FDT13,OUT013,3208.3943448182836
FDU04,OUT017,2054.1208710566493
FDU31,OUT019,713.8603385258684
FDW59,OUT027,2266.853143797106
NCO29,OUT046,2564.536826737396
FDL15,OUT035,2552.431798544765
FDI41,OUT049,2466.828431630708
FDQ48,OUT049,1703.8244617349458
DRI39,OUT013,865.885996750794
FDI08,OUT013,4096.311493133669
FDC21,OUT049,1851.5121976234448
FDF58,OUT035,1104.4665108502097
FDS08,OUT010,432.207528787069
FDE47,OUT045,2059.692835342338
NCP18,OUT019,285.49412368330593
NCR41,OUT013,1573.678809027007
FDA27,OUT013,4056.848238718036
FDA43,OUT035,3261.387560522312
FDA49,OUT045,1272.7010584430684
NCE55,OUT018,2638.66461688581
DRM49,OUT027,1232.0275252683873
FDF22,OUT027,5387.043039054108
FDQ15,OUT018,1080.949654966451
NCS54,OUT017,3024.6614108582557
NCY05,OUT013,607.3571066208376
FDR45,OUT046,3905.3814333339787
FDK57,OUT049,2081.869663676592
FDF41,OUT010,1025.458731054175
FDV21,OUT046,2053.5807346269635
FDD51,OUT046,809.7848086268463
FDF33,OUT046,1705.9239259721069
FDA38,OUT046,3906.39733197642
FDR56,OUT045,3132.2329170407424
NCN41,OUT017,2095.267757200272
FDC60,OUT027,2321.636146190772
FDB47,OUT045,3514.023265977187
DRH01,OUT013,2841.7325016708132
FDW08,OUT046,1626.8221026078459
FDF38,OUT027,1202.1758014350319
FDY32,OUT017,2623.7225321965025
FDG34,OUT049,1719.2252527411792
FDG47,OUT019,753.0875307590609
NCF18,OUT035,3176.5637607871786
FDL39,OUT019,545.3687866834272
NCH55,OUT035,2151.5791653536435
DRJ35,OUT049,1052.6498835048494
FDS44,OUT035,4029.7114750119767
DRE01,OUT018,3468.9200473215337
FDY39,OUT013,3249.597339128036
FDY32,OUT018,2336.0971533042007
FDR33,OUT027,2992.1988595524413
NCP50,OUT049,1349.8239129370731
FDZ47,OUT018,1336.4237480521244
FDU57,OUT049,2472.8590766661173
FDY44,OUT013,3216.466172036184
DRH59,OUT018,886.5981801659696
FDB03,OUT027,5809.29795280954
FDY46,OUT045,3011.888501820647
FDM39,OUT045,2820.9000085742828
FDY36,OUT035,1290.9591393097203
NCM55,OUT035,3252.8544488707353
FDJ50,OUT010,0.0
DRL60,OUT013,2388.5959157539023
NCJ54,OUT049,3816.858251114148
FDX59,OUT017,660.7505475567217
FDI07,OUT013,3339.551301821274
DRF51,OUT010,0.0
FDM14,OUT017,1750.2287997094775
FDP21,OUT045,3180.277214427249
FDE40,OUT035,1150.574363418559
FDE05,OUT035,2536.6924970057494
FDM13,OUT027,3309.9869921689137
FDC34,OUT027,3943.893256728009
NCI55,OUT018,1759.0109889881712
NCE43,OUT018,2431.334491947785
FDW58,OUT018,1336.0756758565803
FDG60,OUT045,3708.731636768093
FDV31,OUT017,2893.4490628238245
FDR47,OUT013,3152.6180549948845
FDM60,OUT019,0.0
NCF06,OUT018,3561.8723907528474
NCN26,OUT027,2994.5409974387117
FDQ59,OUT049,1387.2374286941097
FDF09,OUT046,735.5586203132882
NCS06,OUT017,4082.0866012097217
FDT44,OUT046,1900.797442548005
FDI19,OUT017,3983.9174486651764
FDT22,OUT017,985.2341048313106
NCF54,OUT027,4544.643606905013
DRG25,OUT045,3180.4227588687268
FDB59,OUT017,3218.50163188965
FDQ37,OUT017,3165.605825879856
FDP56,OUT035,837.5666390592816
FDW44,OUT035,2997.2976092645135
FDJ26,OUT010,694.6355152078049
FDU43,OUT018,3458.1838851381963
FDW33,OUT045,1574.9117625316035
NCX53,OUT027,3365.9267667582467
FDN56,OUT010,435.0571039294037
DRF15,OUT049,2474.898360714026
FDO33,OUT017,1950.4033988943593
FDZ39,OUT010,249.82983668485235
NCJ19,OUT017,909.7676969732576
FDU01,OUT035,3325.0610806687137
FDT12,OUT035,3848.1642642081574
NCM18,OUT018,778.3500346847812
FDP19,OUT017,2050.5369549477828
NCR42,OUT049,756.8555826982363
FDN10,OUT046,1876.7112572634687
FDG44,OUT017,920.5681503824596
FDQ10,OUT046,2844.9705530044657
DRH13,OUT049,1692.3724087295814
FDT52,OUT013,4115.417224207576
FDM56,OUT045,1724.3137288510611
NCO43,OUT010,319.1698314560333
NCV29,OUT035,3041.415925970176
NCF06,OUT013,4145.619561592511
FDO50,OUT035,1563.5747479640472
FDT59,OUT013,4047.9435685588355
FDX40,OUT027,1016.6646916787308
FDE50,OUT017,3265.1972058824867
FDX51,OUT017,3324.689164338843
NCD30,OUT018,1285.2859299573347
FDK15,OUT013,1643.0022694058491
FDL12,OUT045,965.9093199732984
FDK46,OUT017,4179.589856540281
DRH49,OUT010,131.42476792225355
FDQ57,OUT046,2417.9070070599128
FDY59,OUT017,1556.3664373855433
FDO09,OUT018,3708.079379358042
NCG30,OUT035,2066.6402524532828
FDM09,OUT017,2743.8609402236184
NCN17,OUT027,2588.316310234532
NCS42,OUT013,1383.100241584748
FDD02,OUT019,285.0385061856335
FDE34,OUT013,3105.337547706825
FDU38,OUT045,3111.286807734155
FDB33,OUT046,2594.190681493468
NCJ29,OUT017,1386.185615231833
FDZ27,OUT035,872.2540105486476
FDI40,OUT013,1600.7595292959013
FDG22,OUT013,623.8400134123881
FDT51,OUT017,1810.6807152633494
FDF20,OUT018,2917.744738767129
FDV50,OUT035,2086.4000287239724
FDT02,OUT049,761.9592042191553
DRC49,OUT017,2478.0847926022166
FDF26,OUT049,2477.657717178852
FDV52,OUT035,2030.7427517672052
FDX59,OUT049,736.6561628559502
FDV25,OUT035,3859.340599682253
FDW23,OUT027,1189.5981145376868
FDE53,OUT018,1399.5114359892311
FDA19,OUT017,2102.157572447802
FDH22,OUT046,2064.742311670005
NCO41,OUT013,1568.2029179227272
FDX12,OUT017,4059.203276037854
FDF17,OUT013,3157.2748545902555
FDS11,OUT045,3776.6194880090256
FDR51,OUT035,2548.2305099589435
FDT49,OUT010,164.840096270958
FDC56,OUT013,1964.3253860264692
FDR13,OUT027,3020.764129517195
FDQ60,OUT035,2063.194384127256
FDN38,OUT049,3990.377657556431
NCL29,OUT013,2530.839399870883
FDO13,OUT027,4104.5176927846815
FDE26,OUT018,2201.678772485814
FDA31,OUT010,520.9065810212519
FDX14,OUT035,1256.4979359582192
FDA34,OUT045,2940.6456664397606
FDF26,OUT013,2438.501060130942
FDE38,OUT045,2590.483639207653
DRI11,OUT046,1895.4394029787027
FDQ60,OUT027,2985.3086356565727
FDL21,OUT027,1168.5112392764336
DRC12,OUT027,5168.622637207767
FDC47,OUT046,3677.293176366236
FDE57,OUT045,2054.0649056825196
FDT14,OUT045,1963.6636182258335
NCZ53,OUT046,3170.8874430024207
FDE28,OUT018,3453.413854781896
FDR19,OUT035,2586.3465438890344
NCF54,OUT019,498.3135983222524
FDZ08,OUT046,1370.9491039000613
NCJ05,OUT018,2203.152188931171
FDF59,OUT046,2056.1486890740275
NCO05,OUT035,1715.1091248638468
FDW24,OUT018,582.7913144134396
NCX42,OUT018,2340.553707029705
NCA53,OUT035,857.566113046631
FDI45,OUT019,492.4028625618118
FDG46,OUT046,1878.118654271019
FDM20,OUT010,891.0255994349677
FDW11,OUT010,4.286759246989246
FDX08,OUT035,3102.016239023874
NCK17,OUT035,746.0676517773081
FDK32,OUT018,2222.907261715016
NCA42,OUT035,2667.096094346951
DRI01,OUT035,2986.843051834973
NCL55,OUT049,4104.856962437834
DRE25,OUT018,1267.4570106349333
FDD14,OUT017,2983.3845118663576
FDB10,OUT046,3849.7561725241967
DRN11,OUT035,2467.92448292259
FDP38,OUT018,529.7790744853693
NCA30,OUT017,3100.9042827128333
FDT15,OUT017,3179.7837584376684
NCP55,OUT018,655.6616360952904
FDF12,OUT035,2424.9625794752064
FDM21,OUT018,3567.3195578481736
FDX56,OUT035,3635.206407920259
FDF10,OUT017,2598.387568981605
FDT32,OUT045,3051.2781383968786
FDM51,OUT018,1374.4186339135254
NCR50,OUT018,2212.585615575108
FDI19,OUT049,3854.6903178221055
FDX21,OUT017,1682.8479442718028
FDR31,OUT035,2507.0050037187366
FDY02,OUT013,4178.863845533188
NCA29,OUT045,2910.6059071551717
NCX17,OUT046,3141.054009502866
FDM12,OUT045,3110.991246025551
FDI53,OUT027,4003.844772052839
NCU30,OUT049,2620.12279483041
FDC56,OUT027,3083.733827480108
FDK27,OUT018,1725.5689996794574
NCK18,OUT017,2749.0403183301473
FDB52,OUT019,926.6686838089778
DRG25,OUT027,5111.677473207749
FDZ13,OUT049,974.386479352353
FDB57,OUT019,833.3642637408947
FDR40,OUT046,1401.3394770327232
NCO14,OUT019,0.0
NCN19,OUT045,3162.7516293986564
FDQ28,OUT019,329.04353706376565
FDO13,OUT018,2286.7416747631723
FDK48,OUT013,1269.8457870996162
FDU07,OUT018,2143.6246527503217
FDW20,OUT046,2044.4041970945889
FDV12,OUT010,247.79029968354618
FDH24,OUT013,2571.0766805539965
FDV59,OUT049,3517.912895591145
FDK57,OUT045,1970.4868784855398
FDL16,OUT027,1397.082788910723
NCQ17,OUT046,2392.154735331238
FDJ15,OUT018,2839.954826846476
FDX24,OUT049,1524.3294730107268
FDT47,OUT046,1691.3164846582154
FDT10,OUT049,1097.558287441259
FDZ37,OUT018,1108.5071723077435
FDW43,OUT027,6042.831553373223
DRN36,OUT017,1567.8179373943108
FDJ14,OUT045,1178.2619748668233
FDA32,OUT013,3535.858982083529
FDJ38,OUT019,666.0067862732648
FDQ57,OUT017,2548.844980562419
NCQ41,OUT019,583.7438633328001
FDG56,OUT049,1079.21807303153
DRC13,OUT027,3114.7563604241313
FDV55,OUT035,2536.1927090785935
FDQ49,OUT045,2722.2078847839284
FDE29,OUT010,0.0
FDR03,OUT013,3629.926681756626
FDD45,OUT049,1504.6599158571387
FDN38,OUT010,915.4012100846761
FDT56,OUT046,998.5918774849698
FDT48,OUT045,3325.6276348912434
FDU03,OUT049,2862.025371047266
FDC56,OUT010,193.88933150219174
NCO43,OUT027,2571.978667553407
FDQ27,OUT017,1764.5805191179522
FDR03,OUT046,3365.9375508241455
DRH23,OUT010,0.0
FDG22,OUT045,643.0830703318278
NCJ42,OUT013,1660.6951023454324
FDR24,OUT046,1490.473143216462
FDW60,OUT035,3015.1555422256392
FDJ08,OUT013,3101.425630300909
DRL59,OUT018,589.7969902553409
FDG60,OUT010,702.1543473751151
FDW27,OUT017,2615.7874995780303
FDX14,OUT018,1020.9010943510402
FDC20,OUT013,845.7284118464524
NCS29,OUT018,3620.1228347067804
FDJ56,OUT046,1651.3660040116154
FDB20,OUT019,213.69282575758177
FDL28,OUT027,5981.7068935673
FDW01,OUT018,2204.802093241615
FDL03,OUT046,2989.0701875834834
FDX22,OUT049,3616.4050982841154
FDJ21,OUT035,2615.325408193364
FDR31,OUT045,2426.3360661350494
FDG21,OUT035,2575.6160741580543
FDS22,OUT027,1213.3940839893066
FDK08,OUT035,1651.6037786243803
FDE17,OUT018,2223.527384079554
NCN30,OUT017,1638.3116986814616
FDT50,OUT046,1582.4490197178443
NCX42,OUT049,2586.416249356631
FDJ12,OUT035,3708.080768940001
NCA18,OUT027,2935.0339058270024
FDP23,OUT019,719.2476793907322
FDX12,OUT013,4127.2531637008615
FDN40,OUT018,2122.8213441771723
FDV48,OUT035,1364.0609898605333
NCY54,OUT013,2776.5733098067235
FDL16,OUT010,0.0
FDR45,OUT018,3623.6721700962025
FDJ52,OUT046,2564.508004908557
DRG01,OUT017,1298.9717743851236
FDP52,OUT013,3919.965447612775
FDU58,OUT017,3242.1782462540536
FDL02,OUT045,1586.0125616310977
FDG28,OUT013,4111.5855817797565
FDA19,OUT035,2030.3442463662648
FDW46,OUT027,1943.8602162561333
NCD43,OUT049,1690.7379234462403
DRG39,OUT013,764.0927546277737
NCF55,OUT049,777.6705092181951
FDJ07,OUT046,1898.1937158972214
FDE08,OUT046,2392.7696101449415
FDP56,OUT019,0.0
FDT45,OUT045,755.991488961111
FDF17,OUT018,2794.749062903268
FDX44,OUT046,1420.063333627841
FDM28,OUT027,4847.330008990786
FDI36,OUT049,3072.8832076501853
FDS07,OUT045,1811.2650374603352
FDD36,OUT045,1937.0828051603557
FDW11,OUT046,1042.6239338748433
FDN40,OUT049,2396.9343292081853
NCQ18,OUT049,1585.1282297869727
NCQ54,OUT017,2828.1889681279276
NCS42,OUT045,1364.997871876603
DRH39,OUT010,123.90979300348835
FDC09,OUT027,2664.560649912965
FDT08,OUT010,374.6848595846089
FDC08,OUT035,3922.799839202381
FDT20,OUT017,671.7400544577724
FDS35,OUT035,1136.1861788607305
FDX58,OUT018,2850.0007498798436
FDW58,OUT046,1644.5733884313397
DRD27,OUT046,1615.0190189265586
FDH32,OUT019,218.87518095619106
FDS26,OUT035,4465.270095823037
FDQ31,OUT046,1443.9520646943076
FDP11,OUT018,3163.5999155516643
FDD58,OUT017,1619.6794259758083
FDM33,OUT045,3466.959257589163
FDZ16,OUT049,3116.9094165032097
NCS29,OUT010,1150.8842050568462
NCM18,OUT019,32.44050531886666
FDP11,OUT049,3544.3316085973483
NCC42,OUT017,2235.920100632003
DRM23,OUT046,2761.288263661022
NCN55,OUT027,5832.737893160441
FDK46,OUT013,4171.6382267888675
FDR01,OUT046,3194.610901964728
NCA05,OUT045,2392.152884650396
NCP43,OUT017,2995.1041182702384
FDR12,OUT010,490.34337776194724
FDQ01,OUT013,3890.462313962148
FDM13,OUT046,2114.6769452904423
FDQ19,OUT017,4081.6669939998774
FDK56,OUT019,462.4714067903098
NCX06,OUT010,562.0394928754899
FDO56,OUT027,3032.9803491063667
FDU45,OUT045,1874.062169433132
FDI16,OUT019,103.67507221477506
FDL32,OUT046,1920.3616511740886
FDA07,OUT046,2080.7370208153493
FDA14,OUT045,2460.0170269693117
FDV46,OUT027,3313.9668400682735
NCO07,OUT035,3663.559548167459
NCP41,OUT046,1708.5595609068498
FDY60,OUT018,1813.0926305983644
FDN38,OUT017,4017.9610672631125
FDO15,OUT046,1226.7581430590797
FDT60,OUT013,1963.420446920213
FDA55,OUT035,3909.908707176132
FDE02,OUT010,129.84218577132245
DRJ39,OUT049,3621.8115852122883
FDV34,OUT035,1254.5250297925425
FDS20,OUT027,4994.267444623884
FDF02,OUT027,2645.3413769160125
FDW40,OUT017,2311.154220119421
NCB43,OUT046,2934.410798887721
FDR58,OUT017,1449.2556493900097
DRJ59,OUT035,785.787217883386
NCD30,OUT017,1689.2502378764802
FDE14,OUT017,1616.9922554935738
FDC28,OUT018,1343.6158385617177
FDU16,OUT018,1084.0795920061087
NCD19,OUT035,964.3953744684484
FDU21,OUT046,738.7160147825294
FDV59,OUT027,5341.487916123377
FDU03,OUT045,3161.1947005818934
FDC33,OUT010,749.3978863556831
NCR42,OUT035,734.4214851713164
DRH59,OUT035,1232.0502471837451
NCM31,OUT035,2182.7050847013898
FDS50,OUT035,3898.336940665056
FDP39,OUT046,890.3517770239043
FDQ55,OUT013,1912.0453019462839
FDV36,OUT019,370.2765472701897
FDI05,OUT027,2176.6897063026177
FDS45,OUT027,2614.2072295243115
FDA39,OUT045,605.739211296177
FDC37,OUT010,239.35411153952782
FDJ60,OUT027,4083.682584424179
DRQ35,OUT046,2040.6333274854126
NCJ06,OUT046,2036.7810768023785
NCY42,OUT018,2153.8554378517024
DRM37,OUT049,3132.8747075514943
FDR14,OUT045,790.7781214727135
FDE51,OUT049,806.6911669363859
FDT33,OUT017,2748.0101641178194
FDR08,OUT013,1814.6320579673206
FDE36,OUT010,555.7028860741027
FDL22,OUT019,187.62288515312994
FDR44,OUT013,2061.167739519646
FDI56,OUT019,199.7555569023997
FDE47,OUT010,404.5218291241829
FDV27,OUT010,166.07336676175584
FDV10,OUT049,802.2103245713511
FDC40,OUT045,1213.3599339157954
NCX41,OUT013,3515.940705559354
NCQ38,OUT027,2631.404368727791
FDV12,OUT027,2608.2013629020807
FDE52,OUT017,1382.3584275668402
FDG20,OUT027,4601.618285685944
FDV16,OUT027,1182.5579255753623
FDI32,OUT017,1916.4045631441631
FDJ32,OUT049,1052.6498835048494
FDN39,OUT018,2381.573254096222
FDY34,OUT017,2766.8313440048414
FDC14,OUT035,776.8687037825362
FDA55,OUT017,3881.5289351367705
FDZ50,OUT010,578.8470201731722
DRG13,OUT049,2703.9788370520328
FDP01,OUT013,2441.245915585689
NCG54,OUT017,2921.548456814643
FDM13,OUT045,2009.2327092307357
NCO18,OUT027,4819.821831586979
NCW41,OUT013,2507.2432711916094
FDM52,OUT027,3734.9376757765367
NCF55,OUT035,777.306048544805
FDT09,OUT046,2189.917728733986
NCM19,OUT035,1835.6433775283385
FDW12,OUT018,2177.9514041158277
FDP15,OUT019,769.0710222772274
FDK36,OUT045,723.8593528893241
FDZ25,OUT035,3041.4791374263855
NCW06,OUT049,3079.123949808461
FDW60,OUT046,2967.314524250085
DRC49,OUT013,2365.251614280689
NCT17,OUT035,3308.1640918687253
NCN06,OUT018,2338.1410886497365
FDC45,OUT013,2830.9521434166595
DRJ47,OUT019,480.597301290664
NCF06,OUT045,4011.318568795418
FDE21,OUT010,355.6883182120733
DRG27,OUT013,614.1768838828555
FDW40,OUT049,2267.603581590034
NCO53,OUT046,2945.4776478022195
FDE23,OUT049,837.2189465339604
FDQ16,OUT046,1654.3680059397927
FDS26,OUT045,4031.3321876187633
FDZ13,OUT010,0.0
FDS14,OUT049,2416.658628847245
FDC10,OUT045,1851.0594440326938
FDY16,OUT049,3136.093435637852
FDJ20,OUT035,2048.403781972502
FDV43,OUT035,743.7261803840679
FDZ32,OUT027,2648.5493522998695
FDR23,OUT046,2786.4399797815545
FDN24,OUT035,938.3363637394248
FDE34,OUT027,4970.613750542154
FDU31,OUT013,3550.686844706303
FDW33,OUT018,1428.2695439071729
FDU26,OUT046,1918.6604042412596
FDE20,OUT027,4368.666561841267
NCW05,OUT035,1707.5569427137739
FDB22,OUT018,2170.3202609220084
FDO56,OUT046,1887.6426962084518
FDA19,OUT027,3294.720330343655
DRI39,OUT045,849.136649954116
FDH52,OUT018,687.3332541793353
FDZ50,OUT035,3303.2695343468295
NCN42,OUT035,2566.735221552124
FDB53,OUT013,2476.8424824322396
DRG11,OUT017,1678.1472455180697
DRK11,OUT027,3471.2962815622914
FDQ60,OUT017,2066.7129670086983
FDT36,OUT017,701.9129855425915
DRG25,OUT018,2830.6730761408708
DRJ23,OUT046,3042.7825547757216
FDG05,OUT035,2629.993348063889
NCK06,OUT018,1840.8587571728015
FDU52,OUT017,2479.883614770925
FDW07,OUT018,1155.1942556435617
NCM17,OUT045,606.4524070516263
FDA22,OUT045,2676.9167683224982
NCA41,OUT018,2830.7156726419166
FDF38,OUT035,788.9487126960267
FDH52,OUT046,1040.232944457982
FDY58,OUT019,842.0475858657181
FDZ16,OUT045,3148.888762798892
NCM18,OUT017,1028.9411671680073
FDA22,OUT018,2298.571186530679
NCJ43,OUT035,2966.4345846335777
FDI34,OUT027,5943.808600819438
FDG56,OUT046,1070.9012743335281
FDS34,OUT046,1833.1996850026687
DRC01,OUT035,902.2648229180373
FDQ04,OUT035,747.8922442403342
FDK04,OUT035,949.3158958139445
FDT51,OUT049,1798.1845201028266
FDV26,OUT017,3178.5945221567085
FDS04,OUT049,2211.9444347353815
FDW43,OUT018,3400.668067655463
FDQ28,OUT010,397.95646788097395
NCK06,OUT017,2113.567008947086
FDS23,OUT018,1882.6077647313941
FDZ36,OUT019,631.7618906337359
FDE56,OUT018,773.5912983848714
FDW10,OUT027,4637.978112738589
NCN14,OUT045,3024.9106968466504
NCQ18,OUT045,1498.9958699980505
FDW08,OUT017,1734.4457219715227
FDU43,OUT035,4005.3694733980587
FDR33,OUT010,251.8828035235113
FDM24,OUT010,388.7003563010164
NCZ05,OUT046,1657.3994971860848
NCV41,OUT035,1970.7997560693607
FDV11,OUT018,2569.2900846317966
NCY05,OUT035,749.3362407802828
FDV44,OUT018,2858.7740722695576
FDW32,OUT049,1394.536178472941
NCU18,OUT027,3291.9869800125753
NCC43,OUT035,4173.381336553966
FDW19,OUT013,1787.9777520699045
FDN31,OUT035,3252.9828986223897
FDI48,OUT045,737.6449256602747
FDS24,OUT017,1350.8858649467
FDF46,OUT049,1924.2782430588652
DRG23,OUT017,2483.27945303043
FDG14,OUT018,2139.0333442187093
NCY30,OUT049,2841.367723810855
FDO28,OUT018,1704.8377597977249
DRD24,OUT035,2249.103935339305
FDI33,OUT049,1461.1418352793228
FDN32,OUT046,3088.2575839826045
FDR16,OUT045,3483.0722901848917
FDF26,OUT046,2440.379333794915
NCN29,OUT018,556.209982593405
FDE20,OUT045,2950.1517984672173
FDA46,OUT046,3107.231155630409
FDU28,OUT045,3057.842002185828
FDQ48,OUT045,1608.5870730228382
FDV36,OUT013,2068.7601027102405
FDR14,OUT018,641.2009577175551
FDP23,OUT017,3625.5317921459286
FDP56,OUT013,714.1948992495779
FDK48,OUT010,114.05168986273462
FDR48,OUT046,2336.1526546995647
NCY29,OUT049,996.386610032645
FDM22,OUT018,593.4938525237793
DRJ01,OUT013,2529.624938178029
FDZ43,OUT045,3924.3628458799135
FDV03,OUT035,2539.244222283829
FDX11,OUT027,4941.901934277918
NCA41,OUT027,5172.94992913995
FDE38,OUT017,2677.0668728076835
FDI27,OUT018,504.97137411028075
FDN32,OUT013,3179.9388430543436
NCN43,OUT017,2098.807083193556
FDB47,OUT027,5406.317496608124
FDV03,OUT017,2548.2387097352853
NCN30,OUT045,1522.0717973240507
NCV54,OUT010,366.79207032931936
FDV07,OUT013,1662.4108755902953
FDP07,OUT049,3012.233118624809
FDK48,OUT018,904.1278073694392
FDM15,OUT019,329.04267032824737
FDY19,OUT027,3014.590049232837
FDK46,OUT046,4031.248248764349
FDY11,OUT045,1042.2016478691055
FDH09,OUT046,880.3423301294266
FDO08,OUT027,4089.5104620755196
FDU14,OUT013,4110.0443828674415
FDD22,OUT027,2960.060810074591
FDM27,OUT017,2655.4409225436084
FDL02,OUT027,2642.5468160261253
NCA17,OUT035,2575.4791915021788
FDE38,OUT019,458.890412833993
NCG07,OUT049,3112.0664011522426
DRC27,OUT013,4063.384503938399
FDA27,OUT035,4122.630158468135
FDW40,OUT045,2169.775516068706
DRI11,OUT013,1848.4959809119157
FDN50,OUT046,1606.5646494366576
FDR12,OUT046,2869.4107170380053
FDT34,OUT027,2719.1205700799505
FDW11,OUT035,1050.692376826463
NCO30,OUT027,5116.97944023598
FDZ34,OUT017,3326.08763091355
FDU45,OUT017,1963.8243130818155
NCD42,OUT035,764.3087939827524
FDX25,OUT045,2901.0523291351524
NCR29,OUT046,991.5131884617414
FDX43,OUT019,579.6286119182945
FDB04,OUT010,154.2181992402671
FDR49,OUT027,1450.5269274943823
FDS39,OUT018,1843.9800188928275
FDW58,OUT045,1493.9077286968618
FDG22,OUT019,0.0
FDG31,OUT017,1049.4090538467633
NCV53,OUT027,5907.225776985533
DRJ37,OUT035,2475.2008434809027
FDV07,OUT035,1834.0860561780644
FDW52,OUT018,2408.720305383963
FDT15,OUT045,3132.348266363922
FDD02,OUT018,1649.4931006036295
FDM16,OUT035,1239.2196259849602
NCE55,OUT046,2785.908038018541
FDB57,OUT018,3335.629039524721
FDQ04,OUT013,624.4430592835964
FDQ47,OUT019,39.78198087563404
